id,date,confirmed,deaths,recovered,tests,vaccines,people_vaccinated,people_fully_vaccinated,hosp,icu,vent,school_closing,workplace_closing,cancel_events,gatherings_restrictions,transport_closing,stay_home_restrictions,internal_movement_restrictions,international_movement_restrictions,information_campaigns,testing_policy,contact_tracing,facial_coverings,vaccination_policy,elderly_people_protection,government_response_index,stringency_index,containment_health_index,economic_support_index,administrative_area_level,administrative_area_level_1,administrative_area_level_2,administrative_area_level_3,latitude,longitude,population,iso_alpha_3,iso_alpha_2,iso_numeric,iso_currency,key_local,key_google_mobility,key_apple_mobility,key_jhu_csse,key_nuts,key_gadm
d9ccc2c9,2020-08-29,599918,22196,416621,2685355,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-30,607942,22421,426074,2715591,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-08-31,615177,22687,434270,2746217,,,,,,,3,-3,2,4,1,-2,2,4,2,2,2,4,0,-3,80.21,87.04,80.95,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-01,624078,22948,443803,2777107,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-02,633346,23206,453057,2803924,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-03,641583,23454,462161,2838013,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-04,650071,23712,470759,2874026,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-05,658465,23955,479238,2906270,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-06,666531,24193,488977,2934106,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-07,671858,24438,499447,2964722,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-08,679522,24678,510445,2996911,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-09,686859,24894,521136,3028754,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-10,694671,25116,536453,3062852,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-11,702096,25345,548806,3100659,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-12,708972,25563,558065,3132861,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-13,716327,25775,564088,3164001,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-14,721901,25994,571162,3194202,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-15,728600,26200,572232,3208519,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-16,736387,26417,574213,3240436,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-17,743955,26638,579326,3298484,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-18,750482,26831,584975,3332273,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-19,758409,27051,590759,3364578,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-20,765087,27225,596209,3393712,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-21,770446,27458,603879,3424617,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,-3,60.42,71.3,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-22,777549,27663,614065,3460807,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-23,784279,27860,625296,3499360,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-24,790835,28053,637411,3534913,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-25,798330,28241,649327,3571266,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-26,806051,28441,661281,3605331,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-27,813069,28641,671882,3636941,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-28,818212,28850,682291,3667847,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-29,824050,29049,693266,3702333,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-09-30,829687,29242,702297,3737326,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-01,835347,29451,710198,3775614,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-02,841537,29659,712394,3817506,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-03,848153,29839,716119,3861628,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-04,855058,30031,719830,3894289,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-05,862162,30218,724042,3930262,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-06,869812,30429,728221,3967885,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-07,877687,30603,731306,4005437,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-08,886183,30779,734809,4047592,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-09,894303,30960,737577,4097223,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-10,902750,31162,740085,4141602,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-11,911319,31374,746620,4173863,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-12,919085,31581,754829,4202181,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-13,924100,31793,762898,4234813,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-14,930161,31977,772650,4270936,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-15,936984,32179,782580,4222539,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-16,945356,32391,792495,4348270,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-17,952373,32593,802543,4401530,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-18,959574,32775,812736,4433518,,,,,,,3,1,2,3,1,1,1,4,2,2,0,1,0,1,57.29,71.3,54.76,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-19,965885,32982,821935,4467051,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-20,974141,33188,830190,4516832,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-21,981703,33395,837980,4564070,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-22,990273,33586,846373,4615614,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-23,998944,33826,853928,4668341,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-24,1007714,34039,859364,4718734,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-25,1015888,34249,866960,4748774,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-26,1025055,34470,875055,4789625,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-27,1033221,34690,883291,4838104,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-28,1041940,34899,891781,4887294,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-29,1053127,35134,899858,4940714,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-30,1063156,35358,908545,4992137,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-10-31,1074189,35559,918179,5049380,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-01,1083326,35750,926586,5095049,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-02,1093260,35969,934404,5124722,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-03,1099396,36208,942413,5162926,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-04,1108089,36460,950742,5213891,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-05,1117983,36671,959679,5256755,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-06,1127740,36883,968782,5319368,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-07,1136455,37102,977364,5368027,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-08,1143893,37291,985899,5400833,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-09,1149076,37480,994555,5449707,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-10,1156688,37685,1005987,5499145,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-11,1165341,37888,1016704,5547861,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-12,1174026,38115,1027586,5600754,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-13,1182715,38319,1035019,5651385,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-14,1191022,38529,1043107,5706996,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-15,1198764,38760,1050390,5733420,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-16,1205235,38981,1057286,5765380,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-17,1211150,39169,1064461,5807266,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-18,1218027,39384,1070975,5854726,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-19,1225516,39601,1078415,5902371,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-20,1233470,39814,1084794,5953885,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-21,1240519,40044,1091120,6009050,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-22,1248443,40268,1096827,6042443,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
d9ccc2c9,2020-11-23,1255007,40485,1104602,6081141,,,,,,,3,1,1,3,1,1,1,4,2,2,2,1,0,1,60.42,65.74,58.33,75.0,1,Colombia,,,4.5709,-74.2973,49648685,COL,CO,170,COU,,ChIJo5QVrjqkFY4RQKPy7wSaDZo,Colombia,CO,,COL
